Open,High,Low,Adj Close,Volume,class
880.652283,893.530212,877.680481,870.382202,5344463,DOWN
894.520813,909.578125,893.579773,887.492249,5481260,UP
914.333008,933.649902,912.351807,905.087036,10267369,UP
928.845459,936.869385,919.434692,907.025879,6167365,UP
930.777161,933.749023,909.479065,893.114868,4443395,DOWN
912.351807,923.248535,904.971802,898.640442,4126685,UP
920.276672,920.821533,910.172485,892.920898,3903573,DOWN
921.267334,923.743835,913.491028,900.91864,5499873,UP
913.342407,922.257935,911.361206,896.071533,5167371,DOWN
916.71051,929.1922,914.085388,905.66864,4896820,UP
930.1828,936.027405,927.805359,909.982544,3893033,UP
930.1828,946.825073,929.538879,921.42157,6470858,UP
937.067566,948.112854,934.343384,925.347717,26144187,UP
940.831848,950.886536,937.067566,919.385803,4133465,DOWN
934.145264,941.228088,912.946167,895.829285,5688306,DOWN
920.276672,927.409119,896.601135,882.984558,7393101,DOWN
900.712158,900.712158,879.711243,862.530029,7316409,DOWN
889.221069,905.912842,884.911926,883.566223,6130548,UP
906.309082,910.717285,902.495239,885.16571,4909678,UP
911.361206,924.338196,908.934204,901.839539,3837440,UP
923.149475,927.210938,912.698547,903.342041,5145137,UP
920.078552,923.298035,910.568726,900.627808,6795338,DOWN
916.31427,920.722473,901.455078,883.905518,5866510,DOWN
900.464478,901.157898,877.72998,872.514893,14221100,DOWN
892.539612,898.384216,883.624146,868.104126,5829127,DOWN
884.911926,895.511475,878.720581,862.578491,7011559,DOWN
886.447388,893.876953,884.911926,869.461304,6791028,UP
887.586548,903.38678,887.338928,880.367126,10212863,UP
882.237244,891.549011,880.751343,866.553101,10831400,DOWN
885.555786,895.808655,884.119446,873.532837,6104583,UP
898.681396,902.198059,888.577148,872.272583,7005357,DOWN
887.388428,887.437988,871.736816,855.695679,8842618,DOWN
884.614746,892.490112,878.175781,865.632202,5766209,UP
882.633545,893.233032,876.9375,872.030273,6425059,UP
896.204895,903.23822,883.673645,867.522522,6560005,DOWN
896.601135,901.455078,895.016113,880.415588,3935631,UP
899.473877,909.875305,896.502075,883.129944,4460344,UP
903.98114,910.370605,903.98114,887.97699,3606112,UP
909.776245,915.224609,905.566162,888.994873,3902042,UP
913.144287,923.991455,907.448303,902.372681,6064484,UP
921.118713,927.854858,915.52179,900.288452,4994624,DOWN
923.941956,932.857422,919.979492,910.12793,5822658,UP
925.675537,931.173401,919.781372,908.382996,4123166,DOWN
931.173401,938.305786,927.210938,915.362732,4430313,UP
936.374084,939.296387,926.269897,909.303955,3397094,DOWN
930.28186,936.126465,926.220337,913.472351,4523892,UP
929.1922,933.006042,912.549927,899.512939,3381269,DOWN
921.267334,935.482544,919.781372,907.365112,3541772,UP
927.012817,966.538208,926.220337,940.373413,9193591,UP
964.507446,972.580933,954.502258,940.809692,6497632,UP
963.863525,978.722717,953.214478,945.511292,15735759,UP
980.505798,1001.506714,976.246155,965.820374,11776851,UP
972.779053,983.27948,950.985596,933.829895,8955897,DOWN
957.919861,970.00531,955.988159,942.942383,6175751,UP
968.717529,968.717529,950.242676,932.181946,3984964,DOWN
953.808838,955.641479,941.079529,924.765991,3831671,DOWN
949.846375,964.111206,947.369873,941.294373,3545827,UP
968.321289,972.779053,956.13678,937.513672,4980805,DOWN
956.8302,975.057434,953.214478,946.820007,4537025,UP
970.797791,975.354614,965.101807,951.133911,4052699,UP
972.036072,981.991699,968.568909,958.986084,4049541,UP
982.63562,982.63562,967.528809,956.417175,2604012,DOWN
973.819153,990.609985,967.479248,949.001221,4846430,DOWN
964.854126,964.854126,943.506531,926.898682,8695009,DOWN
950.341736,950.985596,932.659302,916.429016,4778345,DOWN
936.720825,944.546631,923.248535,905.280945,5279612,DOWN
922.010254,926.913757,913.441467,902.857361,6687690,DOWN
924.387756,925.229736,916.31427,898.398132,5219596,DOWN
917.304871,917.304871,900.613098,884.341675,4610857,DOWN
905.417542,912.351807,901.603699,887.831665,5368392,UP
907.398743,914.729309,905.863342,892.630188,8206579,UP
916.21521,918.295471,909.479065,892.242371,5247105,DOWN
912.847107,919.286072,905.813782,889.382629,8250871,DOWN
906.259583,914.531189,898.087036,888.073914,6048012,DOWN
912.351807,913.639587,905.962402,893.163269,17112487,UP
911.361206,926.963318,909.825745,902.081848,8848926,UP
924.635376,935.135864,921.812134,912.066833,5653442,UP
933.947144,946.032532,932.164001,918.658752,8047086,UP
938.107666,947.023193,933.798523,925.202209,4229195,UP
945.933472,966.835388,945.487732,941.633606,6922300,UP
957.276001,977.286316,951.579956,954.235962,6594521,UP
977.831116,990.560486,969.85675,952.587952,6931136,DOWN
974.165894,990.609985,971.094971,966.644409,7515794,UP
990.609985,996.45459,980.208618,971.83075,5982192,UP
988.083923,1002.299194,978.128296,977.113953,5536858,UP
996.55365,1013.889343,989.867065,983.172791,11401764,UP
999.327393,1010.867981,997.54425,984.481506,5705952,UP
1004.379456,1005.271057,984.319641,965.578003,6406255,DOWN
986.647583,1013.294983,985.508362,988.068298,7262014,UP
1013.839783,1026.271973,1011.710022,1000.379822,10609377,UP
1018.743347,1019.535828,998.980652,981.524841,16323253,DOWN
1001.902954,1006.955078,992.888428,973.72113,5246962,DOWN
996.55365,996.55365,966.092407,949.001221,8145067,DOWN
969.31189,976.147095,953.660278,942.07605,9043473,DOWN
952.966797,959.405762,931.470581,921.690369,8662575,DOWN
940.187988,966.340088,940.088867,948.513489,8041914,UP
963.219666,963.219666,948.013794,936.9552,6724054,DOWN
955.93866,969.26239,951.332336,947.391785,5115293,UP
962.674805,982.68512,961.882324,965.729065,5048125,UP
987.638184,998.931152,949.598755,940.759216,18896793,DOWN
955.690979,973.769653,955.443359,953.487976,9248105,UP
977.831116,990.609985,974.264954,972.556763,5219197,UP
993.334167,1018.842407,990.609985,1000.45282,10543516,UP
1015.375244,1031.125977,1008.292419,1013.230286,8747208,UP
1034.543579,1088.68042,1032.809937,1055.708374,24337829,UP
1070.354126,1098.586548,1069.858765,1072.728882,18137593,UP
1089.4729,1098.487427,1062.974121,1049.709717,6658302,DOWN
1068.174805,1085.659058,1059.556519,1065.46228,6530578,UP
1088.08606,1094.227783,1067.184204,1065.657349,4726480,UP
1083.033936,1104.530151,1076.14917,1077.654541,5485122,UP
1102.94519,1127.809448,1101.459229,1100.868652,8094154,UP
1119.191162,1119.191162,1102.647949,1092.724243,5897877,DOWN
1111.464478,1116.1698,1097.001465,1083.60437,4511507,DOWN
1099.577148,1112.455078,1093.831543,1087.700928,6006077,UP
1099.676147,1110.969116,1097.397705,1083.311646,6485768,DOWN
1108.987915,1126.719849,1101.706909,1102.039063,6742782,UP
1119.389282,1146.432983,1117.408081,1123.058594,14003964,UP
1140.192139,1179.222168,1136.378296,1156.807129,14006901,UP
1179.222168,1191.604736,1174.269043,1163.000732,9796282,UP
1180.311768,1180.311768,1155.001709,1139.591309,6308209,DOWN
1163.966797,1172.386963,1158.567993,1147.979736,6708388,UP
1165.650757,1184.769531,1164.313477,1163.244629,4054489,UP
1183.679932,1190.118896,1165.947998,1155.051392,4097939,DOWN
1173.872803,1211.020752,1173.872803,1187.726685,7987438,UP
1210.030151,1220.134399,1200.619385,1187.970703,6911830,UP
1199.628662,1203.591187,1191.010376,1174.559082,3615156,DOWN
1186.305054,1188.682495,1171.594482,1158.46521,4712408,DOWN
1178.825928,1205.770508,1173.179443,1180.801514,5349770,UP
1191.951538,1204.581787,1184.274292,1171.242798,6039198,DOWN
1197.647461,1203.987427,1188.781494,1174.120117,3867305,UP
1196.557861,1225.186401,1196.310181,1204.50354,7679143,UP
1225.632202,1239.748413,1215.478516,1216.500488,7348644,UP
1234.59729,1262.037109,1226.771484,1238.203003,8043652,UP
1253.369263,1267.931274,1248.21814,1246.05481,6715059,UP
1267.386475,1283.682007,1266.742554,1259.710205,5624995,UP
1283.830566,1310.577026,1282.839966,1286.533325,8777168,UP
1303.939941,1316.520752,1278.085083,1262.34375,11182203,DOWN
1281.453125,1284.969727,1258.520508,1243.079834,9943410,DOWN
1258.074707,1258.074707,1224.988281,1211.08728,15450941,DOWN
1233.309448,1246.088379,1214.537354,1198.89502,12315666,DOWN
1223.552002,1243.017456,1217.459717,1211.379883,8922552,UP
1230.832886,1240.887573,1197.152222,1196.797852,10422792,DOWN
1218.598877,1253.815063,1213.843994,1230.351074,11301160,UP
1253.022583,1269.318115,1242.720215,1247.127686,10794143,UP
1263.02771,1265.009033,1238.361572,1224.937744,7125920,DOWN
1247.177979,1256.489746,1222.6604,1207.234497,10977849,DOWN
1240.045654,1246.880859,1217.311157,1221.670166,8142006,UP
1247.574219,1263.62207,1235.93457,1222.304199,7953264,UP
1239.005493,1239.005493,1210.12915,1195.724976,6818107,DOWN
1214.487915,1227.762085,1202.947266,1187.190186,7688607,DOWN
1212.506592,1212.506592,1189.722656,1180.947754,11372574,DOWN
1207.553589,1225.780884,1172.386963,1187.531616,19250938,UP
1203.046265,1228.257324,1193.189697,1201.723633,10198351,UP
1223.898682,1233.309448,1183.778931,1200.309204,9807108,DOWN
1227.365845,1242.175415,1215.627075,1220.597168,6457463,UP
1243.215576,1251.140381,1225.879883,1222.889404,10911205,UP
1248.06958,1259.758789,1235.587891,1226.986084,11177984,UP
1245.890259,1245.890259,1192.694458,1201.382202,7402199,DOWN
1217.954956,1227.960205,1188.781494,1175.43689,7446497,DOWN
1178.330566,1179.222168,1095.614624,1094.626099,23432473,DOWN
1089.175659,1104.827393,1028.401733,1023.032959,22151189,DOWN
1040.140503,1106.511353,1015.920105,1082.092407,24913364,UP
1111.117676,1112.752197,1071.047485,1063.218872,11095381,DOWN
1083.628296,1105.372192,1074.118408,1074.972168,9592247,UP
1054.009033,1104.282471,1033.206299,1061.02417,13349523,DOWN
1094.574585,1118.398682,1091.553223,1098.820313,9144401,UP
1119.290283,1136.130615,1107.650635,1111.695435,8955871,UP
1135.239014,1156.43811,1129.29541,1135.153564,7549490,UP
1167.929199,1168.275879,1129.29541,1122.96106,12906841,DOWN
1089.671021,1100.567749,1060.200317,1074.191772,25662196,DOWN
1099.577148,1104.332031,1047.421509,1036.493286,13290338,DOWN
1042.864624,1054.702515,1033.850098,1028.738892,10673958,DOWN
1064.806641,1065.846802,1021.715149,1020.009277,13784775,DOWN
1026.271973,1030.878296,1006.856018,1005.427246,14229855,DOWN
1023.20105,1047.074829,1012.403442,1019.180176,9269654,UP
1036.178101,1083.578735,1036.178101,1061.02417,7744528,UP
1075.307129,1075.307129,1042.220825,1030.982422,8890179,DOWN
1049.05603,1055.841675,1037.168701,1035.127686,16613693,UP
1057.872437,1057.872437,1040.140503,1030.25061,9485091,DOWN
1056.980835,1070.849365,1053.166992,1048.44165,16955411,UP
1063.370361,1082.439575,1054.999634,1063.462646,7654392,UP
1083.727295,1101.55835,1081.349854,1076.923096,8716110,UP
1104.530151,1104.530151,1096.308105,1083.360474,1296168,UP
1095.862305,1103.341431,1074.81189,1066.535034,10943218,DOWN
1087.392578,1088.4823,1064.459961,1053.416138,5856714,DOWN
1063.915161,1092.642822,1060.002197,1072.387451,6876165,UP
1094.673584,1102.202271,1075.307129,1070.924438,7861347,DOWN
1086.649658,1092.642822,1076.297729,1069.851318,6896498,DOWN
1087.640259,1119.339722,1086.798218,1099.649536,11136460,UP
1122.262085,1140.885498,1120.379883,1121.693359,7378262,UP
1134.248413,1145.046143,1119.389282,1109.403442,5774119,DOWN
1126.818848,1134.743774,1096.654785,1085.506226,7578978,DOWN
1104.034912,1114.782959,1089.77002,1075.703735,5847475,DOWN
1098.586548,1107.006714,1087.095459,1082.43396,6447094,UP
1097.496826,1119.389282,1095.069824,1100.429688,6874782,UP
1121.816284,1146.878784,1115.723999,1124.277954,8079833,UP
1150.098267,1168.820801,1149.107666,1139.737793,12755947,UP
1161.292114,1174.863525,1151.385986,1138.811279,10819038,DOWN
1163.867676,1163.867676,1137.715576,1127.984375,5622372,DOWN
1147.126343,1147.126343,1131.474731,1123.936401,5242047,DOWN
1133.010254,1147.918823,1128.601929,1126.716431,5874782,UP
1138.210938,1138.210938,1107.749634,1095.991821,5921712,DOWN
1118.844482,1126.274048,1097.942627,1105.891968,7282460,UP
1099.577148,1103.836792,1072.929688,1063.41394,9470471,DOWN
1055.990234,1091.751343,1045.093506,1070.53418,13622580,UP
1088.68042,1103.044189,1077.536011,1083.165527,12724917,UP
1117.408081,1117.408081,1084.767456,1079.800293,9385649,DOWN
1092.741943,1104.431152,1081.547974,1084.823486,7289774,UP
1105.471191,1122.361084,1101.062988,1102.088013,5112362,UP
1112.752197,1128.30481,1109.978516,1108.427979,5926578,UP
