Open,High,Low,Adj Close,Volume,class
2126,2132.5,2100,1981.965454,2735399,DOWN
2108,2125,2092.100098,1992.552979,1802969,UP
2116.199951,2116.199951,2060,1944.274048,3072096,DOWN
2077,2097,2062.5,1954.626221,1953177,UP
2077,2117.449951,2068.800049,1985.63562,1920167,UP
2127.899902,2130,2102.399902,1988.035156,3538588,UP
2110,2120.800049,2076.5,1973.307251,2413196,DOWN
2108.899902,2135,2092.550049,2002.575073,2544464,UP
2129.800049,2129.800049,2095,1984.835938,1720592,DOWN
2110.800049,2142,2103.300049,2004.552002,1647090,UP
2130,2185,2120.449951,2050.806885,2851672,UP
2171.75,2211.699951,2147.149902,2075.793213,3000677,UP
2200,2217.5,2166.25,2051.654297,2375236,DOWN
2173,2210,2165.5,2075.416992,2500816,UP
2199.899902,2252.25,2195.600098,2116.166992,3039682,UP
2232.800049,2251.949951,2211.449951,2084.451416,2885467,DOWN
2230,2238.5,2207.25,2083.08667,2165362,DOWN
2228.899902,2281,2218.899902,2125.107422,2073298,UP
2260,2267.899902,2241.350098,2113.955566,1744550,DOWN
2245,2246.25,2194.300049,2069.911377,1647281,DOWN
2181.100098,2217.850098,2167.399902,2074.570068,1945002,UP
2241.399902,2241.399902,2143.25,2037.584595,3755507,DOWN
2180,2186,2157.699951,2035.608398,974884,DOWN
2172,2205,2166.5,2057.959473,1843611,UP
2184.949951,2202,2182.25,2057.44165,1214408,DOWN
2187,2235.649902,2170,2085.486572,2131601,UP
2214.949951,2259.899902,2213.899902,2115.319824,2826425,UP
2247,2282,2225,2142.235352,2345475,UP
2270,2274.850098,2229,2104.779785,3432106,DOWN
2240,2252.149902,2216,2107.367676,1294621,UP
2222.199951,2248.199951,2222.199951,2101.90918,1670652,DOWN
2241,2266,2218,2126.518799,2583625,UP
2270,2296.199951,2236.949951,2118.990479,2545060,DOWN
2265,2270,2233,2113.155762,2228092,DOWN
2242.199951,2253.649902,2207.300049,2084.827881,2055943,DOWN
2216,2233.5,2192.600098,2068.076416,1890550,DOWN
2200,2202.850098,2179.800049,2054.289307,1703945,DOWN
2186,2195,2146.550049,2027.138428,2627440,DOWN
2155,2165,2120.350098,2007.939941,2118859,DOWN
2135,2157.949951,2115.550049,2015.797729,2291174,UP
2159.949951,2173.399902,2126.399902,2023.374023,2597948,UP
2154.949951,2156.550049,2105.600098,1997.634521,2796530,DOWN
2126.399902,2142.949951,2113.149902,2012.598267,1454663,UP
2135,2135.800049,2091,1978.153564,1652691,DOWN
2104.899902,2129.399902,2057,1943.803467,6941979,DOWN
2099,2099,1975,1897.077881,6323401,DOWN
2015,2061,2013,1924.275513,4620978,UP
2065,2092,2060.050049,1965.44873,4002232,UP
2097.899902,2107,2063,1964.649048,4234281,DOWN
2085,2085.199951,2051.399902,1935.051392,2046795,DOWN
2061.850098,2104,2060,1975.660156,2620039,UP
